#Tap changer table (blocaux_20200925_1445_reduite/InitialState)
#"variant" "num" "tap" "var ratio" "x (pu)" "angle (rad)" "fault" "curative"
1 309 32 1.00000 0.0294321 0.452040 0 0
1 309 33 1.00000 0.0299852 0.479966 0 0
1 310 1 1.00600 0.0427285 0.00000 0 0
1 310 2 0.959000 0.0427285 0.00000 0 0
1 311 1 1.00600 0.0392659 0.00000 0 0
1 311 2 0.959000 0.0392659 0.00000 0 0
1 312 1 1.00600 0.0396122 0.00000 0 0
1 312 2 0.965000 0.0396122 0.00000 0 0
1 313 1 1.00066 0.0475069 0.00000 0 0
1 313 2 0.957450 0.0475069 0.00000 0 0
1 314 1 1.00066 0.0477147 0.00000 0 0
1 314 2 0.957450 0.0477147 0.00000 0 0
1 315 1 1.00066 0.0277008 0.00000 0 0
1 315 2 0.957240 0.0277008 0.00000 0 0
1 315 3 0.911840 0.0277008 0.00000 0 0
1 316 1 1.00066 0.0271468 0.00000 0 0
1 316 2 0.957240 0.0271468 0.00000 0 0
1 316 3 0.917760 0.0271468 0.00000 0 0
1 317 1 1.00066 0.0274931 0.00000 0 0
1 317 2 0.957240 0.0274931 0.00000 0 0
1 317 3 0.917760 0.0274931 0.00000 0 0
1 318 1 1.00000 0.0247922 0.00000 0 0
1 318 2 0.959000 0.0247922 0.00000 0 0
1 318 3 0.917000 0.0247922 0.00000 0 0
1 319 1 1.00000 0.0247922 0.00000 0 0
1 319 2 0.959000 0.0247922 0.00000 0 0
1 319 3 0.917000 0.0247922 0.00000 0 0
1 320 1 1.00000 0.00284625 -0.109432 0 0
1 320 2 1.00000 0.00279085 -0.102625 0 0
1 320 3 1.00000 0.00274930 -0.0958186 0 0
1 320 4 1.00000 0.00270775 -0.0890118 0 0
1 320 5 1.00000 0.00266619 -0.0820305 0 0
1 320 6 1.00000 0.00263157 -0.0752237 0 0
1 320 7 1.00000 0.00260387 -0.0684169 0 0
1 320 8 1.00000 0.00257617 -0.0616101 0 0
1 320 9 1.00000 0.00254847 -0.0548033 0 0
1 320 10 1.00000 0.00252076 -0.0479966 0 0
1 320 11 1.00000 0.00249999 -0.0410152 0 0
1 320 12 1.00000 0.00247921 -0.0342085 0 0
1 320 13 1.00000 0.00246536 -0.0274017 0 0
1 320 14 1.00000 0.00245151 -0.0205949 0 0
1 320 15 1.00000 0.00244459 -0.0136136 0 0
1 320 16 1.00000 0.00243766 -0.00680678 0 0
1 320 17 1.00000 0.00243074 0.000174533 0 0
1 320 18 1.00000 0.00243766 0.00680678 0 0
1 320 19 1.00000 0.00244459 0.0136136 0 0
1 320 20 1.00000 0.00245151 0.0205949 0 0
1 320 21 1.00000 0.00246536 0.0274017 0 0
1 320 22 1.00000 0.00248614 0.0342085 0 0
1 320 23 1.00000 0.00249999 0.0410152 0 0
1 320 24 1.00000 0.00252076 0.0479966 0 0
1 320 25 1.00000 0.00254847 0.0548033 0 0
1 320 26 1.00000 0.00257617 0.0616101 0 0
1 320 27 1.00000 0.00260387 0.0684169 0 0
1 320 28 1.00000 0.00263849 0.0752237 0 0
1 320 29 1.00000 0.00266619 0.0820305 0 0
1 320 30 1.00000 0.00271467 0.0890118 0 0
1 320 31 1.00000 0.00274930 0.0958186 0 0
1 320 32 1.00000 0.00279085 0.102625 0 0
1 320 33 1.00000 0.00283932 0.109432 0 0
1 321 1 1.00000 0.00284625 -0.109432 0 0
1 321 2 1.00000 0.00279085 -0.102625 0 0
1 321 3 1.00000 0.00274930 -0.0958186 0 0
1 321 4 1.00000 0.00270775 -0.0890118 0 0
1 321 5 1.00000 0.00266619 -0.0820305 0 0
1 321 6 1.00000 0.00263157 -0.0752237 0 0
1 321 7 1.00000 0.00260387 -0.0684169 0 0
1 321 8 1.00000 0.00257617 -0.0616101 0 0
1 321 9 1.00000 0.00254847 -0.0548033 0 0
1 321 10 1.00000 0.00252076 -0.0479966 0 0
1 321 11 1.00000 0.00249999 -0.0410152 0 0
1 321 12 1.00000 0.00247921 -0.0342085 0 0
1 321 13 1.00000 0.00246536 -0.0274017 0 0
1 321 14 1.00000 0.00245151 -0.0205949 0 0
1 321 15 1.00000 0.00244459 -0.0136136 0 0
1 321 16 1.00000 0.00243766 -0.00680678 0 0
1 321 17 1.00000 0.00243074 0.000174533 0 0
1 321 18 1.00000 0.00243766 0.00680678 0 0
1 321 19 1.00000 0.00244459 0.0136136 0 0
1 321 20 1.00000 0.00245151 0.0205949 0 0
1 321 21 1.00000 0.00246536 0.0274017 0 0
1 321 22 1.00000 0.00248614 0.0342085 0 0
1 321 23 1.00000 0.00249999 0.0410152 0 0
1 321 24 1.00000 0.00252076 0.0479966 0 0
1 321 25 1.00000 0.00254847 0.0548033 0 0
1 321 26 1.00000 0.00257617 0.0616101 0 0
1 321 27 1.00000 0.00260387 0.0684169 0 0
1 321 28 1.00000 0.00263849 0.0752237 0 0
1 321 29 1.00000 0.00266619 0.0820305 0 0
1 321 30 1.00000 0.00271467 0.0890118 0 0
1 321 31 1.00000 0.00274930 0.0958186 0 0
1 321 32 1.00000 0.00279085 0.102625 0 0
1 321 33 1.00000 0.00283932 0.109432 0 0
1 322 1 1.00000 0.0149605 0.414725 0 0
1 322 2 1.00000 0.0143621 0.390413 0 0
1 322 3 1.00000 0.0138023 0.366641 0 0
1 322 4 1.00000 0.0133197 0.342050 0 0
1 322 5 1.00000 0.0128757 0.317947 0 0
1 322 6 1.00000 0.0124896 0.294140 0 0
1 322 7 1.00000 0.0118912 0.269688 0 0
1 322 8 1.00000 0.0113507 0.245271 0 0
1 322 9 1.00000 0.0108488 0.219667 0 0
1 322 10 1.00000 0.0104241 0.196891 0 0
1 322 11 1.00000 0.0100380 0.172421 0 0
1 322 12 1.00000 0.00972917 0.147707 0 0
1 322 13 1.00000 0.00936240 0.123273 0 0
1 322 14 1.00000 0.00909214 0.0986460 0 0
1 322 15 1.00000 0.00886050 0.0741765 0 0
1 322 16 1.00000 0.00868676 0.0491485 0 0
1 322 17 1.00000 0.00857094 0.0242426 0 0
1 322 18 1.00000 0.00857094 0.00000 0 0
1 322 19 1.00000 0.00857094 -0.0245742 0 0
1 322 20 1.00000 0.00866746 -0.0493579 0 0
1 322 21 1.00000 0.00886050 -0.0736529 0 0
1 322 22 1.00000 0.00907284 -0.0983668 0 0
1 322 23 1.00000 0.00936240 -0.122941 0 0
1 322 24 1.00000 0.00970987 -0.147602 0 0
1 322 25 1.00000 0.0100187 -0.172421 0 0
1 322 26 1.00000 0.0103855 -0.196908 0 0
1 322 27 1.00000 0.0108102 -0.221500 0 0
1 322 28 1.00000 0.0113121 -0.246423 0 0
1 322 29 1.00000 0.0118526 -0.270317 0 0
1 322 30 1.00000 0.0124703 -0.292971 0 0
1 322 31 1.00000 0.0128564 -0.318121 0 0
1 322 32 1.00000 0.0132811 -0.340863 0 0
1 322 33 1.00000 0.0137830 -0.366083 0 0
1 322 34 1.00000 0.0143235 -0.389331 0 0
1 322 35 1.00000 0.0149412 -0.413067 0 0
1 323 1 1.00000 0.0158406 0.192684 0 0
1 323 2 1.00000 0.0147938 0.180642 0 0
1 323 3 1.00000 0.0138457 0.168599 0 0
1 323 4 1.00000 0.0129767 0.156731 0 0
1 323 5 1.00000 0.0121471 0.144688 0 0
1 323 6 1.00000 0.0114361 0.132645 0 0
1 323 7 1.00000 0.0107645 0.120602 0 0
1 323 8 1.00000 0.0102115 0.108559 0 0
1 323 9 1.00000 0.00969794 0.0965167 0 0
1 323 10 1.00000 0.00932266 0.0844739 0 0
1 323 11 1.00000 0.00892764 0.0724312 0 0
1 323 12 1.00000 0.00865111 0.0603884 0 0
1 323 13 1.00000 0.00839435 0.0483456 0 0
1 323 14 1.00000 0.00821658 0.0363028 0 0
1 323 15 1.00000 0.00805857 0.0240855 0 0
1 323 16 1.00000 0.00795982 0.0120428 0 0
1 323 17 1.00000 0.00794006 0.00000 0 0
1 323 18 1.00000 0.00797957 -0.0120428 0 0
1 323 19 1.00000 0.00809807 -0.0240855 0 0
1 323 20 1.00000 0.00829559 -0.0363028 0 0
1 323 21 1.00000 0.00857211 -0.0483456 0 0
1 323 22 1.00000 0.00888813 -0.0603884 0 0
1 323 23 1.00000 0.00934241 -0.0724312 0 0
1 323 24 1.00000 0.00981645 -0.0844739 0 0
1 323 25 1.00000 0.0104287 -0.0965167 0 0
1 323 26 1.00000 0.0108633 -0.108559 0 0
1 323 27 1.00000 0.0114558 -0.120602 0 0
1 323 28 1.00000 0.0119891 -0.132645 0 0
1 323 29 1.00000 0.0127002 -0.144688 0 0
1 323 30 1.00000 0.0133322 -0.156731 0 0
1 323 31 1.00000 0.0141420 -0.168599 0 0
1 323 32 1.00000 0.0148728 -0.180642 0 0
1 323 33 1.00000 0.0158011 -0.192684 0 0
1 324 1 1.04000 0.0295499 0.00000 0 0
1 324 2 0.998000 0.0295499 0.00000 0 0
1 324 3 0.956000 0.0295499 0.00000 0 0
1 325 1 0.999000 0.0243075 0.00000 0 0
1 325 2 0.957000 0.0243075 0.00000 0 0
1 325 3 0.915000 0.0243075 0.00000 0 0
1 326 1 1.00000 0.0272853 0.00000 0 0
1 326 2 0.956000 0.0272853 0.00000 0 0
1 326 3 0.913000 0.0272853 0.00000 0 0
1 327 1 0.995000 0.0432133 0.00000 0 0
1 327 2 0.952000 0.0432133 0.00000 0 0
1 327 3 0.910000 0.0432133 0.00000 0 0
1 328 1 1.00000 0.0247922 0.00000 0 0
1 328 2 0.956000 0.0247922 0.00000 0 0
1 328 3 0.913000 0.0247922 0.00000 0 0
1 329 1 1.04000 0.0267798 0.00000 0 0
1 329 2 0.998000 0.0267798 0.00000 0 0
1 329 3 0.956000 0.0267798 0.00000 0 0
1 330 1 1.00000 0.0132947 -0.171391 0 0
1 330 2 1.00000 0.0129806 -0.158999 0 0
1 330 3 1.00000 0.0126053 -0.146782 0 0
1 330 4 1.00000 0.0119417 -0.134914 0 0
1 330 5 1.00000 0.0115131 -0.122697 0 0
1 330 6 1.00000 0.0108890 -0.110305 0 0
1 330 7 1.00000 0.0104406 -0.0982620 0 0
1 330 8 1.00000 0.00958931 -0.0856957 0 0
1 330 9 1.00000 0.00952215 -0.0734784 0 0
1 330 10 1.00000 0.00902639 -0.0612611 0 0
1 330 11 1.00000 0.00873407 -0.0490438 0 0
1 330 12 1.00000 0.00848125 -0.0368264 0 0
1 330 13 1.00000 0.00818103 -0.0244346 0 0
1 330 14 1.00000 0.00804080 -0.0122173 0 0
1 330 15 1.00000 0.00799734 0.00000 0 0
1 330 16 1.00000 0.00801710 0.0123918 0 0
1 330 17 1.00000 0.00813363 0.0246091 0 0
1 330 18 1.00000 0.00825609 0.0368264 0 0
1 330 19 1.00000 0.00838842 0.0490438 0 0
1 330 20 1.00000 0.00848915 0.0614356 0 0
1 330 21 1.00000 0.00870444 0.0736529 0 0
1 330 22 1.00000 0.00918638 0.0858702 0 0
1 330 23 1.00000 0.00943525 0.0980875 0 0
1 330 24 1.00000 0.0100061 0.110305 0 0
1 330 25 1.00000 0.0105512 0.122522 0 0
1 330 26 1.00000 0.0111497 0.134739 0 0
1 330 27 1.00000 0.0115249 0.146957 0 0
1 330 28 1.00000 0.0127298 0.159349 0 0
1 330 29 1.00000 0.0135218 0.171566 0 0
1 331 1 1.04000 0.0486634 0.00000 0 0
1 331 2 0.999000 0.0486634 0.00000 0 0
1 331 3 0.957000 0.0486634 0.00000 0 0
1 332 1 1.00600 0.0485457 0.00000 0 0
1 332 2 0.959000 0.0485457 0.00000 0 0
1 333 1 1.00000 0.0269391 0.00000 0 0
1 333 2 0.959000 0.0269391 0.00000 0 0
1 333 3 0.911000 0.0269391 0.00000 0 0
1 334 1 1.00000 0.0263850 0.00000 0 0
1 334 2 0.959000 0.0263850 0.00000 0 0
1 334 3 0.911000 0.0263850 0.00000 0 0
1 335 1 1.00000 0.0247922 0.00000 0 0
1 335 2 0.959000 0.0247922 0.00000 0 0
1 335 3 0.917000 0.0247922 0.00000 0 0
1 336 1 1.11200 0.116543 0.00000 0 0
1 336 2 1.09998 0.116543 0.00000 0 0
1 336 3 1.08796 0.116543 0.00000 0 0
1 336 4 1.07594 0.116543 0.00000 0 0
1 336 5 1.06391 0.116543 0.00000 0 0
1 336 6 1.05189 0.116543 0.00000 0 0
1 336 7 1.03987 0.116543 0.00000 0 0
1 336 8 1.02785 0.116543 0.00000 0 0
1 336 9 1.01583 0.116543 0.00000 0 0
1 336 10 1.00381 0.116543 0.00000 0 0
1 336 11 0.991780 0.116543 0.00000 0 0
1 336 12 0.979760 0.116543 0.00000 0 0
1 336 13 0.967740 0.116543 0.00000 0 0
1 336 14 0.955760 0.116543 0.00000 0 0
1 336 15 0.943780 0.116543 0.00000 0 0
1 336 16 0.931810 0.116543 0.00000 0 0
1 336 17 0.919830 0.116543 0.00000 0 0
1 336 18 0.907850 0.116543 0.00000 0 0
1 336 19 0.895870 0.116543 0.00000 0 0
1 336 20 0.883890 0.116543 0.00000 0 0
1 336 21 0.871910 0.116543 0.00000 0 0
1 336 22 0.859940 0.116543 0.00000 0 0
1 336 23 0.847960 0.116543 0.00000 0 0
1 336 24 0.835980 0.116543 0.00000 0 0
1 336 25 0.824000 0.116543 0.00000 0 0
1 337 1 1.11200 0.116938 0.00000 0 0
1 337 2 1.09998 0.116938 0.00000 0 0
1 337 3 1.08796 0.116938 0.00000 0 0
1 337 4 1.07594 0.116938 0.00000 0 0
1 337 5 1.06391 0.116938 0.00000 0 0
1 337 6 1.05189 0.116938 0.00000 0 0
1 337 7 1.03987 0.116938 0.00000 0 0
1 337 8 1.02785 0.116938 0.00000 0 0
1 337 9 1.01583 0.116938 0.00000 0 0
1 337 10 1.00381 0.116938 0.00000 0 0
1 337 11 0.991780 0.116938 0.00000 0 0
1 337 12 0.979760 0.116938 0.00000 0 0
1 337 13 0.967740 0.116938 0.00000 0 0
1 337 14 0.955760 0.116938 0.00000 0 0
1 337 15 0.943780 0.116938 0.00000 0 0
1 337 16 0.931810 0.116938 0.00000 0 0
1 337 17 0.919830 0.116938 0.00000 0 0
1 337 18 0.907850 0.116938 0.00000 0 0
1 337 19 0.895870 0.116938 0.00000 0 0
1 337 20 0.883890 0.116938 0.00000 0 0
1 337 21 0.871910 0.116938 0.00000 0 0
1 337 22 0.859940 0.116938 0.00000 0 0
1 337 23 0.847960 0.116938 0.00000 0 0
1 337 24 0.835980 0.116938 0.00000 0 0
1 337 25 0.824000 0.116938 0.00000 0 0
1 338 1 1.00000 0.0247922 0.00000 0 0
1 338 2 0.959000 0.0247922 0.00000 0 0
1 338 3 0.917000 0.0247922 0.00000 0 0
1 339 1 1.00400 0.0429363 0.00000 0 0
1 339 2 0.956000 0.0429363 0.00000 0 0
1 340 1 1.00000 0.0397507 0.00000 0 0
1 340 2 0.950000 0.0397507 0.00000 0 0
1 341 1 1.00000 0.0274931 0.00000 0 0
1 341 2 0.956000 0.0274931 0.00000 0 0
1 341 3 0.913000 0.0274931 0.00000 0 0
1 342 1 1.00000 0.0274931 0.00000 0 0
1 342 2 0.956000 0.0274931 0.00000 0 0
1 342 3 0.913000 0.0274931 0.00000 0 0
1 343 1 1.00000 0.0273546 0.00000 0 0
1 343 2 0.959000 0.0273546 0.00000 0 0
1 343 3 0.911000 0.0273546 0.00000 0 0
1 344 1 1.00000 0.0297784 0.00000 0 0
1 344 2 0.959000 0.0297784 0.00000 0 0
1 344 3 0.911000 0.0297784 0.00000 0 0
1 345 1 1.00000 0.0274238 0.00000 0 0
1 345 2 0.959000 0.0274238 0.00000 0 0
1 345 3 0.917000 0.0274238 0.00000 0 0
1 346 1 1.00000 0.0272161 0.00000 0 0
1 346 2 0.959000 0.0272161 0.00000 0 0
1 346 3 0.917000 0.0272161 0.00000 0 0
1 347 1 1.00000 0.0317867 0.00000 0 0
1 347 2 0.956000 0.0317867 0.00000 0 0
1 347 3 0.913000 0.0317867 0.00000 0 0
1 348 1 1.00000 0.0318560 0.00000 0 0
1 348 2 0.956000 0.0318560 0.00000 0 0
1 348 3 0.913000 0.0318560 0.00000 0 0
1 349 1 1.05500 0.0147507 0.00000 0 0
1 349 2 1.01400 0.0147507 0.00000 0 0
1 349 3 0.973000 0.0147507 0.00000 0 0
1 350 1 1.05500 0.0147507 0.00000 0 0
1 350 2 1.01400 0.0147507 0.00000 0 0
1 350 3 0.973000 0.0147507 0.00000 0 0
1 351 1 1.05500 0.0147507 0.00000 0 0
1 351 2 1.01400 0.0147507 0.00000 0 0
1 351 3 0.973000 0.0147507 0.00000 0 0
1 352 1 1.05500 0.0147507 0.00000 0 0
1 352 2 1.01400 0.0147507 0.00000 0 0
1 352 3 0.973000 0.0147507 0.00000 0 0
1 353 1 1.00000 0.0243075 0.00000 0 0
1 353 2 0.956000 0.0243075 0.00000 0 0
1 353 3 0.913000 0.0243075 0.00000 0 0
1 354 1 1.00000 0.0243075 0.00000 0 0
1 354 2 0.956000 0.0243075 0.00000 0 0
1 354 3 0.913000 0.0243075 0.00000 0 0
1 355 1 1.00000 0.0270083 0.00000 0 0
1 355 2 0.959000 0.0270083 0.00000 0 0
1 355 3 0.911000 0.0270083 0.00000 0 0
1 356 1 1.00000 0.0272161 0.00000 0 0
1 356 2 0.959000 0.0272161 0.00000 0 0
1 356 3 0.911000 0.0272161 0.00000 0 0
1 357 1 1.00000 0.0276316 0.00000 0 0
1 357 2 0.959000 0.0276316 0.00000 0 0
1 357 3 0.911000 0.0276316 0.00000 0 0
1 358 1 1.00066 0.0277008 0.00000 0 0
1 358 2 0.957240 0.0277008 0.00000 0 0
1 358 3 0.917760 0.0277008 0.00000 0 0
1 359 1 1.00066 0.0276316 0.00000 0 0
1 359 2 0.957240 0.0276316 0.00000 0 0
1 359 3 0.917760 0.0276316 0.00000 0 0
1 360 1 1.00000 0.0248615 0.00000 0 0
1 360 2 0.959000 0.0248615 0.00000 0 0
1 360 3 0.917000 0.0248615 0.00000 0 0
1 361 1 1.00000 0.0249307 0.00000 0 0
1 361 2 0.959000 0.0249307 0.00000 0 0
1 361 3 0.917000 0.0249307 0.00000 0 0
1 362 1 1.00066 0.0265928 0.00000 0 0
1 362 2 0.957240 0.0265928 0.00000 0 0
1 362 3 0.917760 0.0265928 0.00000 0 0
1 363 1 1.00066 0.0265235 0.00000 0 0
1 363 2 0.957240 0.0265235 0.00000 0 0
1 363 3 0.917760 0.0265235 0.00000 0 0
1 364 1 1.00066 0.0264543 0.00000 0 0
1 364 2 0.957240 0.0264543 0.00000 0 0
1 364 3 0.917760 0.0264543 0.00000 0 0
1 365 1 1.00066 0.0272161 0.00000 0 0
1 365 2 0.957240 0.0272161 0.00000 0 0
1 365 3 0.917760 0.0272161 0.00000 0 0
1 366 1 1.00066 0.0274238 0.00000 0 0
1 366 2 0.957240 0.0274238 0.00000 0 0
1 366 3 0.917760 0.0274238 0.00000 0 0
1 367 1 1.00066 0.0272853 0.00000 0 0
1 367 2 0.957240 0.0272853 0.00000 0 0
1 367 3 0.917760 0.0272853 0.00000 0 0
